backswing,vp,trial_number,session,block
False,vp1,338,_Session3_d03_,b08
False,vp1,339,_Session1_d01_,b06
False,vp1,339,_Session2_d02_,b08
False,vp1,339,_Session3_d03_,b08
False,vp1,33,_Session1_d01_,fam01
False,vp1,33,_Session2_d02_,b01
False,vp1,33,_Session3_d03_,b01
False,vp1,340,_Session1_d01_,b06
False,vp1,340,_Session2_d02_,b08
False,vp1,340,_Session3_d03_,b08
False,vp1,341,_Session1_d01_,b06
False,vp1,341,_Session2_d02_,b08
False,vp1,342,_Session1_d01_,b06
False,vp1,342,_Session2_d02_,b08
False,vp1,342,_Session3_d03_,b08
False,vp1,343,_Session1_d01_,b06
False,vp1,343,_Session2_d02_,b08
False,vp1,343,_Session3_d03_,b08
False,vp1,344,_Session1_d01_,b06
False,vp1,344,_Session2_d02_,b08
False,vp1,344,_Session3_d03_,b08
False,vp1,345,_Session1_d01_,b06
False,vp1,345,_Session2_d02_,b08
False,vp1,345,_Session3_d03_,b08
False,vp1,346,_Session1_d01_,b06
False,vp1,346,_Session2_d02_,b08
False,vp1,346,_Session3_d03_,b08
False,vp1,347,_Session2_d02_,b08
False,vp1,347,_Session3_d03_,b08
False,vp1,348,_Session1_d01_,b06
False,vp1,348,_Session2_d02_,b08
False,vp1,348,_Session3_d03_,b08
False,vp1,349,_Session1_d01_,b06
False,vp1,349,_Session2_d02_,b08
False,vp1,349,_Session3_d03_,b08
False,vp1,34,_Session1_d01_,fam01
False,vp1,34,_Session2_d02_,b01
False,vp1,34,_Session3_d03_,b01
False,vp1,350,_Session1_d01_,b06
False,vp1,350,_Session3_d03_,b08
False,vp1,351,_Session1_d01_,b06
False,vp1,351,_Session2_d02_,b08
False,vp1,351,_Session3_d03_,b08
False,vp1,352,_Session1_d01_,b06
False,vp1,352,_Session2_d02_,b08
False,vp1,352,_Session3_d03_,b08
False,vp1,353,_Session2_d02_,b08
False,vp1,354,_Session1_d01_,b06
False,vp1,354,_Session2_d02_,b08
False,vp1,355,_Session1_d01_,b06
False,vp1,355,_Session2_d02_,b08
False,vp1,355,_Session3_d03_,b08
False,vp1,356,_Session1_d01_,b06
False,vp1,356,_Session3_d03_,b08
False,vp1,357,_Session1_d01_,b06
False,vp1,357,_Session2_d02_,b08
False,vp1,357,_Session3_d03_,b08
False,vp1,358,_Session1_d01_,b06
False,vp1,358,_Session2_d02_,b08
False,vp1,358,_Session3_d03_,b08
False,vp1,359,_Session1_d01_,b06
False,vp1,359,_Session2_d02_,b08
False,vp1,359,_Session3_d03_,b08
False,vp1,35,_Session1_d01_,fam01
False,vp1,35,_Session2_d02_,b01
False,vp1,35,_Session3_d03_,b01
False,vp1,360,_Session1_d01_,b06
False,vp1,360,_Session2_d02_,b08
False,vp1,360,_Session3_d03_,b08
False,vp1,361,_Session1_d01_,b06
False,vp1,361,_Session2_d02_,b08
False,vp1,361,_Session3_d03_,b08
False,vp1,362,_Session2_d02_,b08
False,vp1,362,_Session3_d03_,b08
False,vp1,363,_Session1_d01_,b06
False,vp1,363,_Session2_d02_,b08
False,vp1,363,_Session3_d03_,b08
False,vp1,364,_Session1_d01_,b06
False,vp1,364,_Session2_d02_,b08
False,vp1,364,_Session3_d03_,b08
False,vp1,365,_Session1_d01_,b06
False,vp1,365,_Session2_d02_,b08
False,vp1,365,_Session3_d03_,b08
False,vp1,366,_Session2_d02_,b08
False,vp1,366,_Session3_d03_,b08
False,vp1,367,_Session1_d01_,b06
False,vp1,367,_Session2_d02_,b08
False,vp1,367,_Session3_d03_,b08
False,vp1,368,_Session1_d01_,b06
False,vp1,368,_Session3_d03_,b08
False,vp1,369,_Session1_d01_,b06
False,vp1,369,_Session2_d02_,b08
False,vp1,369,_Session3_d03_,b08
False,vp1,36,_Session1_d01_,fam01
False,vp1,36,_Session2_d02_,b01
False,vp1,36,_Session3_d03_,b01
False,vp1,370,_Session1_d01_,b06
False,vp1,370,_Session2_d02_,b08
False,vp1,370,_Session3_d03_,b08
False,vp1,371,_Session2_d02_,b08
False,vp1,371,_Session3_d03_,b08
False,vp1,372,_Session1_d01_,b06
False,vp1,372,_Session2_d02_,b08
False,vp1,372,_Session3_d03_,b08
False,vp1,373,_Session1_d01_,b06
False,vp1,373,_Session2_d02_,b08
False,vp1,373,_Session3_d03_,b08
False,vp1,374,_Session1_d01_,b06
False,vp1,375,_Session2_d02_,b08
False,vp1,375,_Session3_d03_,b08
False,vp1,376,_Session1_d01_,b06
False,vp1,376,_Session2_d02_,b08
False,vp1,376,_Session3_d03_,b08
False,vp1,377,_Session1_d01_,b06
False,vp1,377,_Session3_d03_,b08
False,vp1,378,_Session1_d01_,b06
False,vp1,378,_Session2_d02_,b08
False,vp1,378,_Session3_d03_,b08
False,vp1,379,_Session1_d01_,b06
False,vp1,379,_Session2_d02_,b08
False,vp1,379,_Session3_d03_,b08
False,vp1,37,_Session1_d01_,fam01
False,vp1,37,_Session3_d03_,b01
False,vp1,380,_Session1_d01_,b06
False,vp1,380,_Session2_d02_,b08
False,vp1,380,_Session3_d03_,b08
False,vp1,381,_Session1_d01_,b06
False,vp1,381,_Session2_d02_,b08
False,vp1,381,_Session3_d03_,b08
False,vp1,382,_Session1_d01_,b06
False,vp1,382,_Session2_d02_,b08
False,vp1,382,_Session3_d03_,b08
False,vp1,384,_Session1_d01_,b07
False,vp1,384,_Session2_d02_,b09
False,vp1,384,_Session3_d03_,b09
False,vp1,385,_Session1_d01_,b07
False,vp1,385,_Session3_d03_,b09
False,vp1,386,_Session1_d01_,b07
False,vp1,386,_Session2_d02_,b09
False,vp1,386,_Session3_d03_,b09
False,vp1,387,_Session1_d01_,b07
False,vp1,387,_Session2_d02_,b09
False,vp1,387,_Session3_d03_,b09
False,vp1,388,_Session1_d01_,b07
False,vp1,388,_Session2_d02_,b09
False,vp1,388,_Session3_d03_,b09
False,vp1,389,_Session1_d01_,b07
False,vp1,389,_Session2_d02_,b09
False,vp1,389,_Session3_d03_,b09
False,vp1,38,_Session1_d01_,fam01
False,vp1,38,_Session2_d02_,b01
False,vp1,38,_Session3_d03_,b01
False,vp1,390,_Session1_d01_,b07
False,vp1,390,_Session2_d02_,b09
False,vp1,390,_Session3_d03_,b09
False,vp1,391,_Session1_d01_,b07
False,vp1,391,_Session2_d02_,b09
False,vp1,391,_Session3_d03_,b09
False,vp1,392,_Session1_d01_,b07
False,vp1,392,_Session2_d02_,b09
False,vp1,393,_Session1_d01_,b07
False,vp1,393,_Session2_d02_,b09
False,vp1,393,_Session3_d03_,b09
False,vp1,394,_Session1_d01_,b07
False,vp1,394,_Session2_d02_,b09
False,vp1,394,_Session3_d03_,b09
False,vp1,395,_Session1_d01_,b07
False,vp1,395,_Session2_d02_,b09
False,vp1,395,_Session3_d03_,b09
False,vp1,396,_Session1_d01_,b07
False,vp1,396,_Session2_d02_,b09
False,vp1,396,_Session3_d03_,b09
False,vp1,397,_Session1_d01_,b07
False,vp1,397,_Session2_d02_,b09
False,vp1,397,_Session3_d03_,b09
False,vp1,398,_Session1_d01_,b07
False,vp1,398,_Session2_d02_,b09
False,vp1,398,_Session3_d03_,b09
False,vp1,399,_Session1_d01_,b07
False,vp1,399,_Session2_d02_,b09
False,vp1,399,_Session3_d03_,b09
False,vp1,39,_Session1_d01_,fam01
False,vp1,39,_Session2_d02_,b01
False,vp1,39,_Session3_d03_,b01
False,vp1,3,_Session1_d01_,fam01
False,vp1,3,_Session2_d02_,b01
False,vp1,3,_Session3_d03_,b01
False,vp1,400,_Session1_d01_,b07
False,vp1,400,_Session2_d02_,b09
False,vp1,400,_Session3_d03_,b09
False,vp1,401,_Session1_d01_,b07
False,vp1,401,_Session2_d02_,b09
False,vp1,401,_Session3_d03_,b09
False,vp1,402,_Session1_d01_,b07
False,vp1,402,_Session2_d02_,b09
False,vp1,402,_Session3_d03_,b09
False,vp1,403,_Session1_d01_,b07
False,vp1,403,_Session2_d02_,b09
False,vp1,404,_Session1_d01_,b07
False,vp1,404,_Session2_d02_,b09
False,vp1,404,_Session3_d03_,b09
False,vp1,405,_Session1_d01_,b07
False,vp1,405,_Session2_d02_,b09
False,vp1,406,_Session1_d01_,b07
False,vp1,406,_Session2_d02_,b09
False,vp1,406,_Session3_d03_,b09
False,vp1,407,_Session1_d01_,b07
False,vp1,408,_Session1_d01_,b07
False,vp1,408,_Session2_d02_,b09
False,vp1,408,_Session3_d03_,b09
False,vp1,409,_Session1_d01_,b07
False,vp1,409,_Session2_d02_,b09
False,vp1,409,_Session3_d03_,b09
False,vp1,40,_Session1_d01_,fam01
False,vp1,40,_Session2_d02_,b01
False,vp1,40,_Session3_d03_,b01
False,vp1,410,_Session1_d01_,b07
False,vp1,410,_Session2_d02_,b09
False,vp1,410,_Session3_d03_,b09
False,vp1,411,_Session1_d01_,b07
False,vp1,411,_Session2_d02_,b09
False,vp1,411,_Session3_d03_,b09
False,vp1,412,_Session1_d01_,b07
False,vp1,412,_Session2_d02_,b09
False,vp1,412,_Session3_d03_,b09
False,vp1,413,_Session1_d01_,b07
False,vp1,413,_Session2_d02_,b09
False,vp1,413,_Session3_d03_,b09
False,vp1,414,_Session1_d01_,b07
False,vp1,414,_Session2_d02_,b09
False,vp1,414,_Session3_d03_,b09
False,vp1,415,_Session2_d02_,b09
False,vp1,415,_Session3_d03_,b09
False,vp1,416,_Session1_d01_,b07
False,vp1,416,_Session2_d02_,b09
False,vp1,416,_Session3_d03_,b09
False,vp1,417,_Session1_d01_,b07
False,vp1,417,_Session2_d02_,b09
True,vp1,417,_Session3_d03_,b09
False,vp1,418,_Session1_d01_,b07
False,vp1,418,_Session2_d02_,b09
False,vp1,418,_Session3_d03_,b09
False,vp1,419,_Session2_d02_,b09
False,vp1,41,_Session1_d01_,fam01
False,vp1,41,_Session2_d02_,b01
False,vp1,420,_Session1_d01_,b07
False,vp1,420,_Session2_d02_,b09
False,vp1,420,_Session3_d03_,b09
False,vp1,421,_Session2_d02_,b09
False,vp1,421,_Session3_d03_,b09
False,vp1,422,_Session1_d01_,b07
False,vp1,423,_Session1_d01_,b07
False,vp1,423,_Session2_d02_,b09
False,vp1,423,_Session3_d03_,b09
False,vp1,424,_Session1_d01_,b07
False,vp1,424,_Session2_d02_,b09
False,vp1,424,_Session3_d03_,b09
False,vp1,425,_Session1_d01_,b07
False,vp1,425,_Session3_d03_,b09
False,vp1,426,_Session1_d01_,b07
False,vp1,426,_Session2_d02_,b09
False,vp1,426,_Session3_d03_,b09
False,vp1,427,_Session1_d01_,b07
False,vp1,427,_Session2_d02_,b09
False,vp1,428,_Session1_d01_,b07
False,vp1,428,_Session3_d03_,b09
False,vp1,429,_Session1_d01_,b07
False,vp1,429,_Session2_d02_,b09
False,vp1,429,_Session3_d03_,b09
False,vp1,42,_Session1_d01_,fam01
False,vp1,42,_Session2_d02_,b01
False,vp1,42,_Session3_d03_,b01
False,vp1,430,_Session1_d01_,b07
False,vp1,430,_Session2_d02_,b09
False,vp1,430,_Session3_d03_,b09
False,vp1,431,_Session2_d02_,b09
False,vp1,431,_Session3_d03_,b09
False,vp1,432,_Session1_d01_,b08
False,vp1,432,_Session2_d02_,b10
False,vp1,432,_Session3_d03_,b10
False,vp1,433,_Session1_d01_,b08
False,vp1,433,_Session2_d02_,b10
False,vp1,433,_Session3_d03_,b10
False,vp1,434,_Session3_d03_,b10
False,vp1,435,_Session1_d01_,b08
False,vp1,435,_Session2_d02_,b10
False,vp1,435,_Session3_d03_,b10
False,vp1,436,_Session1_d01_,b08
False,vp1,436,_Session2_d02_,b10
False,vp1,436,_Session3_d03_,b10
False,vp1,438,_Session3_d03_,b10
False,vp1,439,_Session1_d01_,b08
False,vp1,439,_Session2_d02_,b10
False,vp1,439,_Session3_d03_,b10
False,vp1,43,_Session1_d01_,fam01
False,vp1,43,_Session2_d02_,b01
False,vp1,43,_Session3_d03_,b01
False,vp1,440,_Session1_d01_,b08
False,vp1,440,_Session3_d03_,b10
False,vp1,441,_Session1_d01_,b08
False,vp1,441,_Session2_d02_,b10
False,vp1,441,_Session3_d03_,b10
False,vp1,442,_Session1_d01_,b08
False,vp1,442,_Session2_d02_,b10
False,vp1,442,_Session3_d03_,b10
False,vp1,443,_Session1_d01_,b08
False,vp1,444,_Session1_d01_,b08
False,vp1,444,_Session2_d02_,b10
False,vp1,444,_Session3_d03_,b10
False,vp1,445,_Session2_d02_,b10
False,vp1,445,_Session3_d03_,b10
False,vp1,446,_Session1_d01_,b08
False,vp1,446,_Session3_d03_,b10
False,vp1,447,_Session1_d01_,b08
False,vp1,447,_Session2_d02_,b10
False,vp1,447,_Session3_d03_,b10
False,vp1,448,_Session1_d01_,b08
False,vp1,448,_Session2_d02_,b10
False,vp1,448,_Session3_d03_,b10
False,vp1,449,_Session2_d02_,b10
False,vp1,449,_Session3_d03_,b10
False,vp1,44,_Session1_d01_,fam01
False,vp1,44,_Session2_d02_,b01
False,vp1,44,_Session3_d03_,b01
False,vp1,450,_Session3_d03_,b10
False,vp1,451,_Session2_d02_,b10
False,vp1,451,_Session3_d03_,b10
False,vp1,452,_Session2_d02_,b10
False,vp1,452,_Session3_d03_,b10
False,vp1,453,_Session1_d01_,b08
False,vp1,453,_Session2_d02_,b10
False,vp1,453,_Session3_d03_,b10
False,vp1,454,_Session1_d01_,b08
False,vp1,454,_Session2_d02_,b10
False,vp1,454,_Session3_d03_,b10
False,vp1,455,_Session1_d01_,b08
False,vp1,455,_Session2_d02_,b10
False,vp1,455,_Session3_d03_,b10
False,vp1,456,_Session2_d02_,b10
False,vp1,456,_Session3_d03_,b10
False,vp1,457,_Session1_d01_,b08
False,vp1,457,_Session2_d02_,b10
False,vp1,457,_Session3_d03_,b10
False,vp1,458,_Session2_d02_,b10
False,vp1,458,_Session3_d03_,b10
False,vp1,459,_Session1_d01_,b08
False,vp1,459,_Session2_d02_,b10
False,vp1,459,_Session3_d03_,b10
False,vp1,45,_Session1_d01_,fam01
False,vp1,45,_Session2_d02_,b01
False,vp1,460,_Session2_d02_,b10
False,vp1,460,_Session3_d03_,b10
False,vp1,461,_Session2_d02_,b10
False,vp1,461,_Session3_d03_,b10
False,vp1,462,_Session2_d02_,b10
False,vp1,462,_Session3_d03_,b10
False,vp1,464,_Session1_d01_,b08
False,vp1,464,_Session2_d02_,b10
False,vp1,465,_Session2_d02_,b10
False,vp1,465,_Session3_d03_,b10
False,vp1,466,_Session2_d02_,b10
False,vp1,466,_Session3_d03_,b10
False,vp1,467,_Session1_d01_,b08
False,vp1,467,_Session2_d02_,b10
False,vp1,468,_Session1_d01_,b08
False,vp1,468,_Session2_d02_,b10
False,vp1,468,_Session3_d03_,b10
False,vp1,469,_Session1_d01_,b08
False,vp1,469,_Session2_d02_,b10
False,vp1,469,_Session3_d03_,b10
False,vp1,46,_Session1_d01_,fam01
False,vp1,46,_Session2_d02_,b01
False,vp1,46,_Session3_d03_,b01
False,vp1,470,_Session2_d02_,b10
False,vp1,470,_Session3_d03_,b10
False,vp1,471,_Session1_d01_,b08
False,vp1,471,_Session2_d02_,b10
False,vp1,472,_Session1_d01_,b08
False,vp1,472,_Session2_d02_,b10
False,vp1,472,_Session3_d03_,b10
False,vp1,473,_Session1_d01_,b08
False,vp1,474,_Session1_d01_,b08
False,vp1,474,_Session2_d02_,b10
False,vp1,474,_Session3_d03_,b10
False,vp1,475,_Session3_d03_,b10
False,vp1,476,_Session1_d01_,b08
False,vp1,476,_Session2_d02_,b10
False,vp1,477,_Session1_d01_,b08
False,vp1,477,_Session2_d02_,b10
False,vp1,477,_Session3_d03_,b10
False,vp1,478,_Session1_d01_,b08
False,vp1,478,_Session2_d02_,b10
False,vp1,478,_Session3_d03_,b10
False,vp1,479,_Session1_d01_,b08
False,vp1,479,_Session3_d03_,b10
False,vp1,47,_Session1_d01_,fam01
False,vp1,47,_Session2_d02_,b01
False,vp1,47,_Session3_d03_,b01
False,vp1,480,_Session1_d01_,b09
False,vp1,481,_Session1_d01_,b09
False,vp1,482,_Session1_d01_,b09
False,vp1,483,_Session1_d01_,b09
False,vp1,486,_Session1_d01_,b09
False,vp1,487,_Session1_d01_,b09
False,vp1,488,_Session1_d01_,b09
False,vp1,489,_Session1_d01_,b09
False,vp1,48,_Session1_d01_,fam02
False,vp1,48,_Session2_d02_,b02
False,vp1,48,_Session3_d03_,b02
False,vp1,491,_Session1_d01_,b09
False,vp1,492,_Session1_d01_,b09
False,vp1,493,_Session1_d01_,b09
False,vp1,495,_Session1_d01_,b09
False,vp1,496,_Session1_d01_,b09
False,vp1,497,_Session1_d01_,b09
False,vp1,498,_Session1_d01_,b09
False,vp1,499,_Session1_d01_,b09
False,vp1,49,_Session1_d01_,fam02
False,vp1,49,_Session2_d02_,b02
False,vp1,49,_Session3_d03_,b02
False,vp1,4,_Session1_d01_,fam01
False,vp1,4,_Session2_d02_,b01
False,vp1,4,_Session3_d03_,b01
False,vp1,500,_Session1_d01_,b09
False,vp1,502,_Session1_d01_,b09
False,vp1,503,_Session1_d01_,b09
False,vp1,506,_Session1_d01_,b09
False,vp1,507,_Session1_d01_,b09
False,vp1,508,_Session1_d01_,b09
False,vp1,509,_Session1_d01_,b09
False,vp1,50,_Session1_d01_,fam02
True,vp1,50,_Session2_d02_,b02
False,vp1,50,_Session3_d03_,b02
False,vp1,510,_Session1_d01_,b09
False,vp1,511,_Session1_d01_,b09
False,vp1,513,_Session1_d01_,b09
False,vp1,514,_Session1_d01_,b09
False,vp1,515,_Session1_d01_,b09
False,vp1,516,_Session1_d01_,b09
False,vp1,517,_Session1_d01_,b09
False,vp1,51,_Session1_d01_,fam02
False,vp1,51,_Session3_d03_,b02
False,vp1,520,_Session1_d01_,b09
False,vp1,522,_Session1_d01_,b09
False,vp1,523,_Session1_d01_,b09
False,vp1,524,_Session1_d01_,b09
False,vp1,525,_Session1_d01_,b09
False,vp1,526,_Session1_d01_,b09
False,vp1,528,_Session1_d01_,b10
False,vp1,529,_Session1_d01_,b10
False,vp1,52,_Session1_d01_,fam02
False,vp1,52,_Session2_d02_,b02
False,vp1,52,_Session3_d03_,b02
False,vp1,530,_Session1_d01_,b10
False,vp1,531,_Session1_d01_,b10
False,vp1,532,_Session1_d01_,b10
False,vp1,533,_Session1_d01_,b10
False,vp1,534,_Session1_d01_,b10
False,vp1,536,_Session1_d01_,b10
False,vp1,537,_Session1_d01_,b10
False,vp1,538,_Session1_d01_,b10
False,vp1,539,_Session1_d01_,b10
False,vp1,53,_Session1_d01_,fam02
False,vp1,53,_Session2_d02_,b02
False,vp1,53,_Session3_d03_,b02
False,vp1,541,_Session1_d01_,b10
False,vp1,542,_Session1_d01_,b10
False,vp1,543,_Session1_d01_,b10
False,vp1,544,_Session1_d01_,b10
False,vp1,545,_Session1_d01_,b10
False,vp1,546,_Session1_d01_,b10
False,vp1,547,_Session1_d01_,b10
False,vp1,549,_Session1_d01_,b10
False,vp1,54,_Session1_d01_,fam02
False,vp1,54,_Session2_d02_,b02
False,vp1,54,_Session3_d03_,b02
False,vp1,550,_Session1_d01_,b10
False,vp1,551,_Session1_d01_,b10
False,vp1,552,_Session1_d01_,b10
False,vp1,553,_Session1_d01_,b10
False,vp1,555,_Session1_d01_,b10
False,vp1,556,_Session1_d01_,b10
False,vp1,557,_Session1_d01_,b10
False,vp1,558,_Session1_d01_,b10
False,vp1,559,_Session1_d01_,b10
False,vp1,55,_Session1_d01_,fam02
False,vp1,55,_Session2_d02_,b02
False,vp1,55,_Session3_d03_,b02
False,vp1,561,_Session1_d01_,b10
False,vp1,562,_Session1_d01_,b10
False,vp1,564,_Session1_d01_,b10
False,vp1,565,_Session1_d01_,b10
False,vp1,567,_Session1_d01_,b10
False,vp1,568,_Session1_d01_,b10
False,vp1,56,_Session1_d01_,fam02
False,vp1,56,_Session2_d02_,b02
False,vp1,56,_Session3_d03_,b02
False,vp1,570,_Session1_d01_,b10
False,vp1,574,_Session1_d01_,b10
False,vp1,575,_Session1_d01_,b10
False,vp1,57,_Session1_d01_,fam02
False,vp1,57,_Session2_d02_,b02
False,vp1,58,_Session1_d01_,fam02
False,vp1,58,_Session2_d02_,b02
False,vp1,58,_Session3_d03_,b02
False,vp1,59,_Session1_d01_,fam02
False,vp1,59,_Session2_d02_,b02
False,vp1,5,_Session1_d01_,fam01
False,vp1,5,_Session2_d02_,b01
False,vp1,5,_Session3_d03_,b01
False,vp1,60,_Session1_d01_,fam02
False,vp1,60,_Session2_d02_,b02
False,vp1,60,_Session3_d03_,b02
False,vp1,61,_Session1_d01_,fam02
False,vp1,61,_Session2_d02_,b02
False,vp1,61,_Session3_d03_,b02
False,vp1,62,_Session1_d01_,fam02
False,vp1,63,_Session1_d01_,fam02
False,vp1,63,_Session2_d02_,b02
False,vp1,63,_Session3_d03_,b02
False,vp1,64,_Session1_d01_,fam02
False,vp1,64,_Session2_d02_,b02
False,vp1,64,_Session3_d03_,b02
False,vp1,65,_Session1_d01_,fam02
False,vp1,65,_Session2_d02_,b02
False,vp1,65,_Session3_d03_,b02
False,vp1,66,_Session1_d01_,fam02
False,vp1,66,_Session2_d02_,b02
False,vp1,66,_Session3_d03_,b02
False,vp1,67,_Session1_d01_,fam02
False,vp1,67,_Session2_d02_,b02
False,vp1,67,_Session3_d03_,b02
False,vp1,68,_Session1_d01_,fam02
False,vp1,68,_Session2_d02_,b02
False,vp1,69,_Session1_d01_,fam02
False,vp1,69,_Session2_d02_,b02
False,vp1,69,_Session3_d03_,b02
False,vp1,6,_Session1_d01_,fam01
False,vp1,6,_Session2_d02_,b01
False,vp1,6,_Session3_d03_,b01
False,vp1,70,_Session1_d01_,fam02
False,vp1,70,_Session2_d02_,b02
False,vp1,70,_Session3_d03_,b02
False,vp1,71,_Session1_d01_,fam02
False,vp1,72,_Session1_d01_,fam02
False,vp1,72,_Session2_d02_,b02
False,vp1,72,_Session3_d03_,b02
False,vp1,73,_Session1_d01_,fam02
False,vp1,73,_Session2_d02_,b02
False,vp1,73,_Session3_d03_,b02
False,vp1,74,_Session1_d01_,fam02
False,vp1,74,_Session2_d02_,b02
False,vp1,74,_Session3_d03_,b02
False,vp1,75,_Session1_d01_,fam02
False,vp1,75,_Session2_d02_,b02
False,vp1,75,_Session3_d03_,b02
False,vp1,76,_Session1_d01_,fam02
False,vp1,76,_Session2_d02_,b02
False,vp1,76,_Session3_d03_,b02
False,vp1,77,_Session1_d01_,fam02
False,vp1,77,_Session2_d02_,b02
False,vp1,77,_Session3_d03_,b02
False,vp1,78,_Session1_d01_,fam02
False,vp1,78,_Session2_d02_,b02
False,vp1,78,_Session3_d03_,b02
False,vp1,79,_Session1_d01_,fam02
False,vp1,79,_Session2_d02_,b02
False,vp1,79,_Session3_d03_,b02
False,vp1,7,_Session1_d01_,fam01
False,vp1,7,_Session2_d02_,b01
False,vp1,7,_Session3_d03_,b01
False,vp1,80,_Session1_d01_,fam02
False,vp1,80,_Session2_d02_,b02
False,vp1,81,_Session1_d01_,fam02
False,vp1,81,_Session2_d02_,b02
False,vp1,81,_Session3_d03_,b02
False,vp1,82,_Session1_d01_,fam02
False,vp1,82,_Session2_d02_,b02
False,vp1,83,_Session1_d01_,fam02
False,vp1,83,_Session3_d03_,b02
False,vp1,84,_Session1_d01_,fam02
False,vp1,84,_Session2_d02_,b02
False,vp1,84,_Session3_d03_,b02
False,vp1,85,_Session1_d01_,fam02
False,vp1,85,_Session2_d02_,b02
False,vp1,85,_Session3_d03_,b02
False,vp1,86,_Session1_d01_,fam02
False,vp1,86,_Session3_d03_,b02
False,vp1,87,_Session1_d01_,fam02
False,vp1,87,_Session2_d02_,b02
False,vp1,87,_Session3_d03_,b02
False,vp1,88,_Session1_d01_,fam02
False,vp1,88,_Session2_d02_,b02
False,vp1,88,_Session3_d03_,b02
False,vp1,89,_Session1_d01_,fam02
False,vp1,89,_Session2_d02_,b02
False,vp1,89,_Session3_d03_,b02
False,vp1,8,_Session1_d01_,fam01
False,vp1,8,_Session2_d02_,b01
False,vp1,8,_Session3_d03_,b01
False,vp1,90,_Session1_d01_,fam02
False,vp1,90,_Session2_d02_,b02
False,vp1,90,_Session3_d03_,b02
False,vp1,91,_Session1_d01_,fam02
False,vp1,91,_Session2_d02_,b02
False,vp1,91,_Session3_d03_,b02
False,vp1,92,_Session1_d01_,fam02
False,vp1,92,_Session2_d02_,b02
False,vp1,92,_Session3_d03_,b02
False,vp1,93,_Session1_d01_,fam02
False,vp1,93,_Session2_d02_,b02
False,vp1,93,_Session3_d03_,b02
False,vp1,94,_Session1_d01_,fam02
False,vp1,94,_Session2_d02_,b02
False,vp1,94,_Session3_d03_,b02
False,vp1,95,_Session1_d01_,fam02
False,vp1,95,_Session2_d02_,b02
False,vp1,95,_Session3_d03_,b02
False,vp1,96,_Session1_d01_,b01
False,vp1,96,_Session2_d02_,b03
False,vp1,96,_Session3_d03_,b03
False,vp1,97,_Session1_d01_,b01
False,vp1,97,_Session2_d02_,b03
False,vp1,97,_Session3_d03_,b03
True,vp1,98,_Session1_d01_,b01
False,vp1,98,_Session2_d02_,b03
False,vp1,98,_Session3_d03_,b03
False,vp1,99,_Session1_d01_,b01
False,vp1,99,_Session2_d02_,b03
False,vp1,99,_Session3_d03_,b03
False,vp1,9,_Session1_d01_,fam01
False,vp1,9,_Session3_d03_,b01
False,vp2,0,_Session1_d01_,fam01
False,vp2,0,_Session2_d02_,b01
False,vp2,0,_Session3_d03_,b01
False,vp2,100,_Session1_d01_,b01
False,vp2,100,_Session2_d02_,b03
False,vp2,100,_Session3_d03_,b03
True,vp2,101,_Session1_d01_,b01
False,vp2,101,_Session2_d02_,b03
False,vp2,101,_Session3_d03_,b03
False,vp2,102,_Session1_d01_,b01
False,vp2,102,_Session2_d02_,b03
False,vp2,102,_Session3_d03_,b03
False,vp2,103,_Session1_d01_,b01
False,vp2,103,_Session2_d02_,b03
False,vp2,103,_Session3_d03_,b03
False,vp2,104,_Session1_d01_,b01
False,vp2,104,_Session2_d02_,b03
False,vp2,104,_Session3_d03_,b03
False,vp2,105,_Session1_d01_,b01
False,vp2,105,_Session2_d02_,b03
False,vp2,105,_Session3_d03_,b03
False,vp2,106,_Session2_d02_,b03
False,vp2,106,_Session3_d03_,b03
True,vp2,107,_Session1_d01_,b01
False,vp2,107,_Session2_d02_,b03
False,vp2,107,_Session3_d03_,b03
False,vp2,108,_Session1_d01_,b01
False,vp2,108,_Session2_d02_,b03
False,vp2,108,_Session3_d03_,b03
False,vp2,109,_Session1_d01_,b01
False,vp2,109,_Session2_d02_,b03
False,vp2,10,_Session1_d01_,fam01
False,vp2,10,_Session2_d02_,b01
False,vp2,10,_Session3_d03_,b01
True,vp2,110,_Session1_d01_,b01
False,vp2,110,_Session2_d02_,b03
False,vp2,110,_Session3_d03_,b03
False,vp2,111,_Session3_d03_,b03
